# distance(pc) r21 co21(Jy/b.km/s) co21snr co21(Jy/b.km/s) co10snr peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b), r21mask
3840 0 8 15 2 5 0 4 0 0 0 1
3947 1 7 12 1 4 0 4 0 0 0 1
4055 0 7 12 0 0 0 4 0 0 0 0
4165 0 5 12 0 0 0 4 0 0 0 0
4276 0 4 10 0 0 0 4 0 0 0 0
4388 0 3 7 0 0 0 4 0 0 0 0
4501 0 0 0 0 0 0 0 0 0 0 0
4616 0 0 0 0 0 0 0 0 0 0 0
4731 0 0 0 0 0 0 0 0 0 0 0
4848 0 0 0 0 0 0 0 0 0 0 0
4965 0 0 0 0 0 0 0 0 0 0 0
5083 0 0 0 0 0 0 0 0 0 0 0
5202 0 0 0 0 0 0 0 0 0 0 0
5321 0 0 0 0 0 0 0 0 0 0 0
5442 0 0 0 0 0 0 0 0 0 0 0
5562 0 0 0 0 0 0 0 0 0 0 0
5684 0 0 0 0 0 0 0 0 0 0 0
5805 0 0 0 0 0 0 0 0 0 0 0
5928 0 0 0 0 0 0 0 0 0 0 0
6050 0 0 0 0 0 0 0 0 0 0 0
6174 0 0 0 0 0 0 0 0 0 0 0
6297 0 0 0 0 0 0 0 0 0 0 0
6421 0 0 0 0 0 0 0 0 0 0 0
6546 0 0 0 0 0 0 0 0 0 0 0
6531 0 0 0 0 0 0 0 0 0 0 0
6406 0 5 9 0 0 0 5 0 0 0 0
6281 0 6 10 0 0 0 5 0 0 0 0
6156 0 7 11 0 0 0 7 0 0 0 0
6031 0 8 13 0 0 0 7 0 0 0 0
5907 0 10 15 0 0 0 6 0 0 0 0
5784 0 10 16 0 0 0 6 0 0 0 0
5661 0 11 17 0 0 0 6 0 0 0 0
5538 0 12 19 0 0 0 6 0 0 0 0
5416 0 14 21 0 0 0 6 0 0 0 0
5294 0 15 23 0 0 0 6 0 0 0 0
5173 0 15 23 0 0 0 7 0 0 0 0
5053 0 14 22 0 0 0 7 0 0 0 0
4933 0 13 19 0 0 0 7 0 0 0 0
4814 2 11 17 1 3 0 7 0 0 0 1
4696 0 13 17 4 7 0 7 0 0 0 1
4579 0 15 20 7 10 0 7 0 0 0 -1
4462 0 19 26 9 13 1 7 0 0 0 -1
4347 0 25 32 12 15 1 8 0 0 0 -1
4232 0 30 37 14 18 1 8 0 0 0 -1
4119 0 32 40 14 18 1 8 0 0 0 -1
4007 0 30 37 13 16 1 7 0 0 0 -1
3896 0 25 31 9 14 1 7 0 0 0 -1
3786 0 19 25 7 11 1 6 0 0 0 -1
3679 0 14 21 4 9 1 5 0 0 0 1
3573 0 11 17 4 8 0 4 0 0 0 1
3468 0 10 15 4 8 0 4 0 0 0 -1
3366 0 9 16 4 8 0 4 0 0 0 -1
3267 0 9 16 4 8 0 5 0 0 0 -1
3169 0 9 17 5 9 0 5 0 0 0 -1
3074 0 9 15 5 8 0 6 0 0 0 -1
2983 0 9 13 4 7 0 6 0 0 0 -1
2894 1 8 12 1 3 0 7 0 0 0 1
2809 0 10 13 0 0 0 8 0 0 0 0
2728 2 11 16 1 3 0 7 0 0 0 1
2651 1 13 20 2 5 0 7 0 0 0 1
2579 1 15 23 3 7 0 6 0 0 0 1
2512 0 15 23 4 8 0 6 0 0 0 1
2450 0 16 21 4 8 0 6 0 0 0 1
2394 0 16 22 5 9 0 7 0 0 0 1
2344 0 17 23 5 9 0 7 0 0 0 1
2301 0 19 25 5 10 1 7 0 0 0 1
2265 0 19 26 5 11 1 6 0 0 0 1
2237 0 19 23 4 10 1 7 0 0 0 1
2216 1 16 21 3 8 0 6 0 0 0 1
2203 1 14 19 1 5 0 7 0 0 0 1
2198 1 12 18 2 5 0 7 0 0 0 1
2201 2 13 18 1 3 0 8 0 0 0 1
2212 2 14 18 1 4 0 7 0 0 0 1
2231 2 14 19 1 4 0 7 0 0 0 1
2257 1 15 21 2 5 0 6 0 0 0 1
2292 1 15 23 3 6 0 6 0 0 0 1
2333 1 16 24 3 6 1 6 0 0 0 1
2381 1 16 25 3 7 1 6 0 0 0 1
2435 1 16 24 3 7 0 6 0 0 0 1
2496 0 17 23 4 8 0 6 0 0 0 1
2562 0 18 24 6 9 1 6 0 0 0 1
2633 0 21 26 8 11 1 7 0 0 0 -1
2708 0 24 30 9 14 1 8 0 0 0 -1
2788 0 30 37 11 17 1 8 0 0 0 -1
2872 0 38 47 15 19 1 8 0 0 0 -1
2960 0 49 61 18 23 2 8 0 0 0 1
3051 0 58 71 20 26 3 7 0 0 0 1
3145 0 60 74 20 26 3 7 0 0 0 1
3241 0 53 65 17 23 3 6 0 0 0 1
3341 0 41 56 13 19 2 6 0 0 0 1
3442 0 30 41 9 16 1 6 0 0 0 1
3546 0 21 28 7 12 1 5 0 0 0 1
3651 0 13 21 5 9 1 5 0 0 0 -1
3759 0 9 17 3 8 0 4 0 0 0 -1
3868 0 8 15 3 6 0 5 0 0 0 -1
3978 0 8 15 2 5 0 5 0 0 0 1
4090 1 8 14 1 3 0 5 0 0 0 1
4203 0 6 13 0 0 0 4 0 0 0 0
4317 0 4 9 0 0 0 4 0 0 0 0
4433 0 2 4 0 0 0 4 0 0 0 0
4549 0 0 0 0 0 0 0 0 0 0 0
4666 0 0 0 0 0 0 0 0 0 0 0
4784 0 0 0 0 0 0 0 0 0 0 0
4903 0 0 0 0 0 0 0 0 0 0 0
5022 0 0 0 0 0 0 0 0 0 0 0
5143 0 0 0 0 0 0 0 0 0 0 0
5264 0 0 0 0 0 0 0 0 0 0 0
5385 0 0 0 0 0 0 0 0 0 0 0
5507 0 0 0 0 0 0 0 0 0 0 0
5629 0 0 0 0 0 0 0 0 0 0 0
5752 0 0 0 0 0 0 0 0 0 0 0
5876 0 0 0 0 0 0 0 0 0 0 0
6000 0 0 0 0 0 0 0 0 0 0 0
6124 0 0 0 0 0 0 0 0 0 0 0
6249 0 0 0 0 0 0 0 0 0 0 0
6374 0 0 0 0 0 0 0 0 0 0 0
6499 0 0 0 0 0 0 0 0 0 0 0
6485 0 3 8 0 0 0 4 0 0 0 0
6359 0 6 11 0 0 0 6 0 0 0 0
6233 0 8 13 0 0 0 7 0 0 0 0
6107 0 10 15 0 0 0 7 0 0 0 0
5982 0 11 18 0 0 0 7 0 0 0 0
5857 0 13 20 0 0 0 7 0 0 0 0
5732 0 14 22 0 0 0 6 0 0 0 0
5608 0 14 22 0 0 0 6 0 0 0 0
5484 0 14 21 0 0 0 6 0 0 0 0
5361 0 13 20 0 0 0 6 0 0 0 0
5238 0 13 20 0 0 0 7 0 0 0 0
5116 0 12 19 0 0 0 7 0 0 0 0
4994 0 11 17 0 0 0 7 0 0 0 0
4873 0 10 16 0 0 0 7 0 0 0 0
4752 1 10 16 2 5 0 7 0 0 0 1
4632 0 13 18 6 9 0 7 0 0 0 -1
4513 0 16 22 8 11 0 7 0 0 0 -1
4395 0 22 27 10 14 1 7 0 0 0 -1
4278 0 26 32 12 16 1 8 0 0 0 -1
4162 0 29 36 13 17 1 8 0 0 0 -1
4046 0 29 36 12 16 1 8 0 0 0 -1
3932 0 25 31 11 14 1 7 0 0 0 -1
3819 0 20 25 7 11 1 7 0 0 0 1
3708 0 14 20 6 9 0 6 0 0 0 -1
3597 0 10 16 3 7 0 5 0 0 0 1
3489 0 9 13 3 7 0 4 0 0 0 -1
3382 0 7 13 3 7 0 4 0 0 0 -1
3278 0 8 14 3 8 0 5 0 0 0 -1
3175 0 8 15 4 8 0 5 0 0 0 -1
3075 0 9 14 4 8 0 6 0 0 0 -1
2977 0 9 14 4 8 0 6 0 0 0 -1
2882 0 8 13 3 6 0 7 0 0 0 -1
2791 0 7 12 0 0 0 7 0 0 0 0
2703 0 9 12 0 0 0 8 0 0 0 0
2618 2 11 16 1 3 0 7 0 0 0 1
2538 1 14 22 2 5 0 7 0 0 0 1
2463 1 18 27 4 8 1 7 0 0 0 1
2392 0 21 29 7 10 1 7 0 0 0 1
2327 0 23 31 8 12 1 7 0 0 0 1
2268 0 23 31 8 12 1 7 0 0 0 1
2216 0 23 32 8 13 1 7 0 0 0 1
2170 0 24 32 8 13 1 7 0 0 0 1
2132 0 23 31 6 13 1 6 0 0 0 1
2102 0 22 27 7 11 1 7 0 0 0 1
2079 0 19 24 5 9 1 7 0 0 0 1
2066 1 16 22 3 7 0 7 0 0 0 1
2060 1 15 20 3 6 0 7 0 0 0 1
2063 2 15 20 1 5 0 7 0 0 0 1
2075 1 16 21 2 6 0 7 0 0 0 1
2096 1 16 22 3 7 0 7 0 0 0 1
2124 1 17 23 3 7 0 6 0 0 0 1
2160 1 16 25 3 7 1 6 0 0 0 1
2204 1 16 24 3 7 0 6 0 0 0 1
2255 1 15 23 3 6 0 6 0 0 0 1
2313 1 14 22 3 6 0 6 0 0 0 1
2376 1 14 22 3 7 0 6 0 0 0 1
2445 0 16 21 6 8 0 6 0 0 0 1
2520 0 17 23 7 10 1 6 0 0 0 -1
2599 0 19 27 8 12 1 7 0 0 0 -1
2682 0 24 30 10 14 1 7 0 0 0 -1
2769 0 30 37 12 17 1 8 0 0 0 -1
2860 0 38 47 13 19 2 7 0 0 0 1
2954 0 46 56 15 22 2 7 0 0 0 1
3051 0 48 60 15 22 2 7 0 0 0 1
3151 0 44 60 14 21 2 6 0 0 0 1
3253 0 37 50 12 20 2 6 0 0 0 1
3357 0 29 39 10 17 1 5 0 0 0 1
3463 0 21 29 8 14 1 5 0 0 0 -1
3571 0 15 23 7 12 1 5 0 0 0 -1
3681 0 11 20 5 10 0 5 0 0 0 -1
3792 0 10 19 4 9 0 5 0 0 0 -1
3905 0 10 18 3 7 0 5 0 0 0 1
4019 1 9 16 1 4 0 5 0 0 0 1
4134 0 8 14 0 0 0 5 0 0 0 0
4250 0 5 10 0 0 0 5 0 0 0 0
4367 0 3 6 0 0 0 6 0 0 0 0
4485 0 0 0 0 0 0 0 0 0 0 0
4604 0 0 0 0 0 0 0 0 0 0 0
4723 0 0 0 0 0 0 0 0 0 0 0
4844 0 0 0 0 0 0 0 0 0 0 0
4965 0 0 0 0 0 0 0 0 0 0 0
5086 0 0 0 0 0 0 0 0 0 0 0
5209 0 0 0 0 0 0 0 0 0 0 0
5331 0 0 0 0 0 0 0 0 0 0 0
5455 0 0 0 0 0 0 0 0 0 0 0
5578 0 0 0 0 0 0 0 0 0 0 0
5702 0 0 0 0 0 0 0 0 0 0 0
5827 0 0 0 0 0 0 0 0 0 0 0
5952 0 0 0 0 0 0 0 0 0 0 0
6077 0 0 0 0 0 0 0 0 0 0 0
6203 0 0 0 0 0 0 0 0 0 0 0
6329 0 0 0 0 0 0 0 0 0 0 0
6455 0 0 0 0 0 0 0 0 0 0 0
6442 0 6 10 0 0 0 6 0 0 0 0
6315 0 8 14 0 0 0 6 0 0 0 0
6188 0 10 16 0 0 0 7 0 0 0 0
6061 0 12 19 0 0 0 7 0 0 0 0
5935 0 15 22 0 0 0 7 0 0 0 0
5809 0 18 27 0 0 0 7 0 0 0 0
5683 0 19 30 0 0 1 7 0 0 0 0
5558 0 20 27 0 0 1 7 0 0 0 0
5433 0 18 24 0 0 0 7 0 0 0 0
5309 0 14 21 0 0 0 7 0 0 0 0
5184 0 11 17 0 0 0 7 0 0 0 0
5061 0 10 15 0 0 0 7 0 0 0 0
4938 0 9 13 0 0 0 7 0 0 0 0
4815 0 9 13 0 0 0 7 0 0 0 0
4693 0 10 14 4 7 0 8 0 0 0 -1
4572 0 13 17 6 9 0 7 0 0 0 -1
4451 0 16 22 6 11 0 7 0 0 0 -1
4332 0 19 27 9 13 1 7 0 0 0 -1
4212 0 22 30 11 14 1 7 0 0 0 -1
4094 0 24 30 11 14 1 7 0 0 0 -1
3977 0 23 28 10 13 1 7 0 0 0 -1
3861 0 18 24 8 10 1 7 0 0 0 -1
3746 0 14 19 5 8 0 6 0 0 0 -1
3632 0 9 14 3 6 0 5 0 0 0 1
3520 0 8 12 2 6 0 5 0 0 0 1
3409 0 6 11 3 6 0 4 0 0 0 -1
3300 0 7 12 3 6 0 5 0 0 0 -1
3192 0 7 13 3 7 0 5 0 0 0 -1
3087 0 10 15 4 8 0 6 0 0 0 -1
2984 0 11 17 6 9 0 7 0 0 0 -1
2883 0 11 17 6 9 0 7 0 0 0 -1
2785 0 10 15 5 8 0 7 0 0 0 -1
2690 1 10 14 2 5 0 7 0 0 0 1
2599 1 10 14 2 4 0 7 0 0 0 1
2511 1 13 18 2 5 0 7 0 0 0 1
2427 1 18 24 3 7 1 7 0 0 0 1
2348 0 25 30 7 11 1 7 0 0 0 1
2274 0 30 37 10 14 1 8 0 0 0 1
2206 0 33 40 11 16 1 8 0 0 0 1
2144 0 32 43 12 17 1 7 0 0 0 1
2088 0 31 42 12 16 1 7 0 0 0 -1
2040 0 29 40 11 16 1 7 0 0 0 -1
1999 0 28 34 10 15 1 7 0 0 0 -1
1967 0 25 31 9 14 1 6 0 0 0 -1
1943 0 22 27 7 12 1 7 0 0 0 1
1928 0 19 26 6 10 1 7 0 0 0 1
1923 0 17 24 4 9 0 7 0 0 0 1
1926 1 18 23 4 8 0 7 0 0 0 1
1939 0 18 24 5 8 0 7 0 0 0 1
1961 1 18 25 4 8 1 6 0 0 0 1
1991 1 18 25 4 8 1 6 0 0 0 1
2030 1 17 24 4 8 1 6 0 0 0 1
2077 1 15 23 3 7 1 6 0 0 0 1
2131 1 14 21 3 6 0 6 0 0 0 1
2192 1 13 20 3 6 0 6 0 0 0 1
2259 1 13 20 3 6 0 6 0 0 0 1
2331 0 14 21 3 7 0 6 0 0 0 1
2409 0 15 23 5 9 1 6 0 0 0 1
2492 0 18 24 7 12 1 6 0 0 0 -1
2579 0 19 27 9 13 1 6 0 0 0 -1
2669 0 22 30 10 14 1 6 0 0 0 -1
2764 0 27 36 11 15 1 6 0 0 0 -1
2861 0 32 43 11 16 1 6 0 0 0 1
2961 0 35 47 12 17 2 6 0 0 0 1
3063 0 35 47 11 19 2 6 0 0 0 1
3168 0 32 43 11 19 2 5 0 0 0 1
3275 0 27 37 11 18 1 5 0 0 0 -1
3384 0 22 30 10 16 1 5 0 0 0 -1
3495 0 17 26 8 14 1 5 0 0 0 -1
3607 0 14 25 6 13 1 5 0 0 0 -1
3720 0 13 23 5 11 0 5 0 0 0 -1
3835 0 12 22 4 9 0 5 0 0 0 1
3951 0 11 19 3 7 0 5 0 0 0 1
4068 1 10 15 1 4 0 6 0 0 0 1
4186 1 8 12 1 3 0 7 0 0 0 1
4305 0 6 9 0 0 0 8 0 0 0 0
4425 0 3 6 0 0 0 5 0 0 0 0
4545 0 1 4 0 0 0 4 0 0 0 0
4666 0 0 0 0 0 0 0 0 0 0 0
4788 0 0 0 0 0 0 0 0 0 0 0
4910 0 0 0 0 0 0 0 0 0 0 0
5033 0 0 0 0 0 0 0 0 0 0 0
5157 0 0 0 0 0 0 0 0 0 0 0
5281 0 0 0 0 0 0 0 0 0 0 0
5405 0 0 0 0 0 0 0 0 0 0 0
5530 0 0 0 0 0 0 0 0 0 0 0
5655 0 0 0 0 0 0 0 0 0 0 0
5781 0 0 0 0 0 0 0 0 0 0 0
5907 0 0 0 0 0 0 0 0 0 0 0
6033 0 0 0 0 0 0 0 0 0 0 0
6159 0 0 0 0 0 0 0 0 0 0 0
6286 0 0 0 0 0 0 0 0 0 0 0
6413 0 0 0 0 0 0 0 0 0 0 0
6401 0 6 11 0 0 0 6 0 0 0 0
6273 0 10 15 0 0 0 7 0 0 0 0
6145 0 12 18 0 0 0 7 0 0 0 0
6018 0 14 22 0 0 0 7 0 0 0 0
5891 0 18 27 0 0 1 6 0 0 0 0
5764 0 23 31 0 0 1 7 0 0 0 0
5637 0 26 35 0 0 1 7 0 0 0 0
5511 0 25 34 0 0 1 7 0 0 0 0
5385 0 21 29 0 0 1 7 0 0 0 0
5259 0 16 22 0 0 0 7 0 0 0 0
5134 0 12 17 0 0 0 7 0 0 0 0
5009 0 9 14 0 0 0 7 0 0 0 0
4885 0 8 12 0 0 0 7 0 0 0 0
4761 1 8 12 1 3 0 8 0 0 0 1
4638 0 10 14 4 7 0 8 0 0 0 -1
4515 0 12 17 6 8 0 8 0 0 0 -1
4393 0 15 20 7 11 0 7 0 0 0 -1
4271 0 17 23 8 12 0 7 0 0 0 -1
4151 0 18 24 8 12 1 7 0 0 0 -1
4031 0 17 24 8 11 1 7 0 0 0 -1
3912 0 15 21 6 9 0 7 0 0 0 -1
3793 0 12 17 4 6 0 7 0 0 0 1
3676 1 9 13 1 3 0 7 0 0 0 1
3560 1 7 10 1 3 0 6 0 0 0 1
3446 1 5 10 1 4 0 5 0 0 0 1
3332 0 5 10 1 4 0 5 0 0 0 1
3221 0 7 12 3 6 0 6 0 0 0 -1
3110 0 9 15 3 7 0 6 0 0 0 1
3002 0 12 18 6 9 0 6 0 0 0 -1
2896 0 14 22 7 11 0 6 0 0 0 -1
2792 0 15 23 8 11 0 6 0 0 0 -1
2691 0 16 21 7 11 0 6 0 0 0 -1
2593 0 15 20 5 8 0 7 0 0 0 1
2498 1 15 20 3 7 0 7 0 0 0 1
2407 1 17 23 3 7 0 7 0 0 0 1
2319 0 23 31 6 10 1 7 0 0 0 1
2237 0 31 39 10 14 1 7 0 0 0 1
2159 0 38 47 13 18 1 7 0 0 0 1
2087 0 41 51 14 21 1 8 0 0 0 1
2021 0 40 50 16 20 1 8 0 0 0 -1
1962 0 38 47 15 20 1 8 0 0 0 -1
1911 0 34 42 13 19 1 8 0 0 0 -1
1867 0 31 36 12 18 1 7 0 0 0 -1
1833 0 27 34 11 16 1 7 0 0 0 -1
1807 0 24 30 10 15 1 7 0 0 0 -1
1791 0 22 30 8 14 1 7 0 0 0 -1
1785 0 20 28 7 12 1 7 0 0 0 1
1789 0 21 26 6 11 1 8 0 0 0 1
1803 0 20 27 6 11 1 7 0 0 0 1
1827 0 20 27 6 10 1 7 0 0 0 1
1859 1 19 27 5 10 1 6 0 0 0 1
1901 1 18 25 4 9 1 6 0 0 0 1
1951 1 15 23 3 8 1 5 0 0 0 1
2008 1 14 21 3 6 0 5 0 0 0 1
2073 1 13 19 3 6 0 5 0 0 0 1
2143 1 13 19 3 6 0 6 0 0 0 1
2220 0 14 21 3 8 0 5 0 0 0 1
2302 0 16 24 6 10 1 5 0 0 0 -1
2388 0 17 26 7 12 1 5 0 0 0 -1
2479 0 18 27 8 13 1 5 0 0 0 -1
2573 0 19 26 8 14 1 5 0 0 0 -1
2671 0 20 27 8 13 1 6 0 0 0 -1
2771 0 22 31 8 14 1 6 0 0 0 1
2874 0 25 35 9 15 1 6 0 0 0 1
2980 0 28 38 10 17 1 6 0 0 0 1
3088 0 29 40 11 19 2 5 0 0 0 -1
3198 0 28 39 13 19 2 5 0 0 0 -1
3309 0 26 35 12 18 1 5 0 0 0 -1
3422 0 21 32 10 17 1 5 0 0 0 -1
3536 0 18 31 7 16 1 5 0 0 0 -1
3652 0 16 28 6 13 1 5 0 0 0 -1
3769 0 15 23 5 11 1 5 0 0 0 1
3887 0 14 21 4 9 0 6 0 0 0 1
4006 0 12 18 3 7 0 6 0 0 0 1
4126 1 9 15 1 4 0 7 0 0 0 1
4246 1 8 12 1 3 0 7 0 0 0 1
4368 0 6 10 0 0 0 6 0 0 0 0
4490 0 5 10 0 0 0 6 0 0 0 0
4612 0 0 0 0 0 0 0 0 0 0 0
4735 0 0 0 0 0 0 0 0 0 0 0
4859 0 0 0 0 0 0 0 0 0 0 0
4983 0 0 0 0 0 0 0 0 0 0 0
5108 0 0 0 0 0 0 0 0 0 0 0
5233 0 0 0 0 0 0 0 0 0 0 0
5359 0 0 0 0 0 0 0 0 0 0 0
5485 0 0 0 0 0 0 0 0 0 0 0
5611 0 0 0 0 0 0 0 0 0 0 0
5738 0 0 0 0 0 0 0 0 0 0 0
5864 0 0 0 0 0 0 0 0 0 0 0
5992 0 0 0 0 0 0 0 0 0 0 0
6119 0 0 0 0 0 0 0 0 0 0 0
6247 0 0 0 0 0 0 0 0 0 0 0
6374 0 0 0 0 0 0 0 0 0 0 0
6363 0 7 12 0 0 0 5 0 0 0 0
6234 0 10 16 0 0 0 6 0 0 0 0
6106 0 13 20 0 0 0 6 0 0 0 0
5978 0 16 24 0 0 1 6 0 0 0 0
5850 0 21 29 0 0 1 6 0 0 0 0
5722 0 26 35 0 0 1 6 0 0 0 0
5594 0 29 40 0 0 1 6 0 0 0 0
5467 0 28 39 0 0 1 6 0 0 0 0
5340 0 24 32 0 0 1 6 0 0 0 0
5213 0 18 25 0 0 1 6 0 0 0 0
5087 0 13 18 0 0 0 6 0 0 0 0
4961 0 9 14 0 0 0 6 0 0 0 0
4835 0 8 12 0 0 0 7 0 0 0 0
4710 0 9 13 2 5 0 9 0 0 0 1
4586 0 11 15 3 6 0 8 0 0 0 1
4461 0 12 17 6 9 0 8 0 0 0 -1
4338 0 13 18 7 10 0 7 0 0 0 -1
4215 0 14 19 7 11 0 6 0 0 0 -1
4092 0 14 19 7 11 0 6 0 0 0 -1
3971 0 12 17 6 9 0 6 0 0 0 -1
3850 0 11 15 3 6 0 6 0 0 0 1
3730 1 9 12 1 3 0 6 0 0 0 1
3611 0 6 10 0 0 0 5 0 0 0 0
3493 0 5 9 0 0 0 6 0 0 0 0
3376 1 5 9 1 3 0 6 0 0 0 1
3260 1 7 10 1 4 0 7 0 0 0 1
3146 1 8 13 1 5 0 6 0 0 0 1
3033 0 11 17 5 8 0 6 0 0 0 -1
2922 0 15 23 7 11 0 6 0 0 0 -1
2813 0 19 29 9 13 1 6 0 0 0 -1
2706 0 22 30 10 15 1 6 0 0 0 -1
2601 0 23 31 10 14 1 6 0 0 0 -1
2500 0 22 30 9 13 1 6 0 0 0 -1
2401 0 21 29 6 11 1 6 0 0 0 1
2306 0 23 32 7 11 1 6 0 0 0 1
2215 0 29 39 9 14 1 6 0 0 0 1
2128 0 37 46 12 18 2 7 0 0 0 1
2046 0 43 53 15 22 2 7 0 0 0 1
1970 0 45 56 17 22 2 8 0 0 0 -1
1900 0 43 54 17 23 1 8 0 0 0 -1
1837 0 39 49 16 21 1 8 0 0 0 -1
1783 0 35 43 15 20 1 8 0 0 0 -1
1736 0 32 36 13 19 1 8 0 0 0 -1
1699 0 28 34 12 18 1 7 0 0 0 -1
1672 0 26 32 12 17 1 7 0 0 0 -1
1654 0 24 32 11 16 1 7 0 0 0 -1
1648 0 23 31 9 15 1 7 0 0 0 -1
1652 0 23 28 9 13 1 8 0 0 0 -1
1667 0 22 28 8 13 1 8 0 0 0 1
1693 0 21 29 7 13 1 7 0 0 0 1
1728 0 21 28 7 12 1 6 0 0 0 1
1773 0 19 26 6 10 1 6 0 0 0 1
1826 0 17 23 4 9 1 5 0 0 0 1
1888 0 15 22 4 8 1 5 0 0 0 1
1956 1 14 21 3 7 1 5 0 0 0 1
2031 1 13 21 3 7 0 5 0 0 0 1
2112 0 14 22 4 8 1 5 0 0 0 1
2198 0 16 25 6 10 1 5 0 0 0 1
2288 0 18 27 7 12 1 5 0 0 0 -1
2382 0 18 27 8 14 1 5 0 0 0 -1
2480 0 17 26 8 13 1 5 0 0 0 -1
2582 0 16 25 7 13 1 5 0 0 0 -1
2686 0 17 24 7 12 1 5 0 0 0 -1
2792 0 20 28 8 14 1 5 0 0 0 -1
2901 0 25 34 11 16 1 5 0 0 0 -1
3011 0 29 40 13 20 2 5 0 0 0 -1
3124 0 32 44 15 22 2 5 0 0 0 -1
3238 0 31 42 15 21 2 5 0 0 0 -1
3353 0 28 38 13 19 2 5 0 0 0 -1
3470 0 23 35 9 19 1 5 0 0 0 -1
3588 0 20 31 7 16 1 5 0 0 0 -1
3707 0 18 28 6 13 1 5 0 0 0 1
3827 0 16 25 5 11 1 5 0 0 0 1
3948 0 14 21 4 9 0 6 0 0 0 1
4069 0 12 18 4 8 0 6 0 0 0 1
4191 0 10 16 3 6 0 6 0 0 0 1
4314 1 9 15 1 4 0 6 0 0 0 1
4438 0 8 15 0 0 0 5 0 0 0 0
4562 0 7 13 0 0 0 5 0 0 0 0
4686 0 5 10 0 0 0 4 0 0 0 0
4811 0 0 0 0 0 0 0 0 0 0 0
4937 0 0 0 0 0 0 0 0 0 0 0
5063 0 0 0 0 0 0 0 0 0 0 0
5189 0 0 0 0 0 0 0 0 0 0 0
5316 0 0 0 0 0 0 0 0 0 0 0
5443 0 0 0 0 0 0 0 0 0 0 0
5570 0 0 0 0 0 0 0 0 0 0 0
5697 0 0 0 0 0 0 0 0 0 0 0
5825 0 0 0 0 0 0 0 0 0 0 0
5953 0 0 0 0 0 0 0 0 0 0 0
6081 0 0 0 0 0 0 0 0 0 0 0
6210 0 0 0 0 0 0 0 0 0 0 0
6338 0 0 0 0 0 0 0 0 0 0 0
6328 0 7 12 0 0 0 5 0 0 0 0
6198 0 11 16 0 0 0 5 0 0 0 0
6069 0 13 20 0 0 0 5 0 0 0 0
5940 0 17 23 0 0 1 6 0 0 0 0
5811 0 21 29 0 0 1 6 0 0 0 0
5683 0 26 36 0 0 1 6 0 0 0 0
5554 0 29 40 0 0 1 6 0 0 0 0
5426 0 29 39 0 0 1 6 0 0 0 0
5298 0 25 34 0 0 1 6 0 0 0 0
5170 3 19 26 1 4 1 5 0 0 0 1
5043 2 14 19 1 4 0 6 0 0 0 1
4916 2 10 16 1 3 0 6 0 0 0 1
4789 2 9 14 1 3 0 7 0 0 0 1
4663 1 10 14 1 4 0 8 0 0 0 1
4537 0 11 15 4 7 0 8 0 0 0 -1
4412 0 12 17 5 9 0 7 0 0 0 -1
4287 0 12 17 7 10 0 7 0 0 0 -1
4162 0 11 17 7 10 0 6 0 0 0 -1
4038 0 10 16 6 9 0 5 0 0 0 -1
3915 0 9 14 4 7 0 5 0 0 0 -1
3792 1 7 12 1 3 0 5 0 0 0 1
3670 0 6 10 0 0 0 5 0 0 0 0
3549 0 5 9 0 0 0 5 0 0 0 0
3429 0 5 9 0 0 0 5 0 0 0 0
3310 0 7 10 0 0 0 8 0 0 0 0
3192 1 8 12 1 3 0 9 0 0 0 1
3075 1 10 14 1 5 0 8 0 0 0 1
2959 0 13 18 4 8 0 7 0 0 0 1
2846 0 17 25 8 11 1 6 0 0 0 -1
2734 0 22 34 10 15 1 6 0 0 0 -1
2623 0 28 38 12 17 1 6 0 0 0 -1
2516 0 30 40 12 18 1 6 0 0 0 -1
2410 0 29 40 11 16 1 6 0 0 0 -1
2308 0 29 39 10 15 1 6 0 0 0 1
2209 0 30 41 10 15 1 6 0 0 0 1
2114 0 34 46 13 16 2 6 0 0 0 1
2023 0 40 50 15 19 2 7 0 0 0 1
1936 0 44 54 17 22 2 7 0 0 0 -1
1856 0 44 54 18 21 2 8 0 0 0 -1
1782 0 40 50 18 21 1 8 0 0 0 -1
1715 0 36 44 16 20 1 8 0 0 0 -1
1656 0 31 39 14 19 1 8 0 0 0 -1
1606 0 28 35 13 19 1 7 0 0 0 -1
1566 0 26 32 13 18 1 7 0 0 0 -1
1536 0 25 31 12 18 1 7 0 0 0 -1
1518 0 24 33 12 17 1 6 0 0 0 -1
1511 0 24 32 10 17 1 6 0 0 0 -1
1516 0 23 31 9 16 1 7 0 0 0 -1
1532 0 23 29 10 14 1 8 0 0 0 -1
1560 0 22 30 9 15 1 8 0 0 0 -1
1598 0 22 29 8 14 1 7 0 0 0 -1
1646 0 20 28 7 13 1 6 0 0 0 1
1704 0 19 26 6 11 1 5 0 0 0 1
1770 0 17 26 5 10 1 5 0 0 0 1
1842 0 16 24 4 8 1 5 0 0 0 1
1922 1 15 23 3 7 1 5 0 0 0 1
2007 0 15 24 4 8 1 5 0 0 0 1
2097 0 17 26 6 10 1 5 0 0 0 1
2192 0 18 28 7 12 1 5 0 0 0 -1
2290 0 18 28 8 13 1 5 0 0 0 -1
