# distance(pc) r21 co21(Jy/b.km/s) co21snr co21(Jy/b.km/s) co10snr peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b), r21mask
1.013174331652343426e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.064439705573022366e-04 4.374633135739713907e-04 2.207141136750578880e-03 0.000000000000000000e+00
1.028968006464917198e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 6.161120254546403885e-04 3.768098831642419100e-04 2.002187538892030716e-03 0.000000000000000000e+00
1.044848135419345817e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.650384118780493736e-04 3.441529697738587856e-04 1.916665700264275074e-03 0.000000000000000000e+00
1.060810835924883577e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 5.360845825634896755e-04 3.291867324151098728e-04 1.935703214257955551e-03 0.000000000000000000e+00
1.201728354456909801e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.518364392220973969e-04 1.938465284183621407e-04 6.378798861987888813e-04 0.000000000000000000e+00
1.185313063384410452e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.568981774151325226e-04 1.914780150400474668e-04 6.663143867626786232e-04 0.000000000000000000e+00
1.168957917961337080e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.610055427998304367e-04 1.913428714033216238e-04 7.544038235209882259e-04 0.000000000000000000e+00
1.152665478401888504e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.648384299594908953e-04 1.948443241417407990e-04 8.888505981303751469e-04 0.000000000000000000e+00
1.136438441630185844e+04 9.909960627555847168e-01 2.276712656021118164e+00 7.375344753265380859e+00 5.743495821952819824e-01 3.103271007537841797e+00 2.740974724292755127e-01 3.313700526903717858e+00 3.717209910973906517e-04 1.986217830562964082e-04 1.037081005051732063e-03 1.000000000000000000e+00
1.120279649683045682e+04 9.461632370948791504e-01 4.973965644836425781e+00 1.139362430572509766e+01 1.314246177673339844e+00 5.021172046661376953e+00 3.380976617336273193e-01 5.869088791725484811e+00 3.792903444264084101e-04 1.988512376556172967e-04 1.115655410103499889e-03 1.000000000000000000e+00
1.104192098650432672e+04 8.925018310546875000e-01 4.992492675781250000e+00 1.143606281280517578e+01 1.398454427719116211e+00 5.342895507812500000e+00 3.180192410945892334e-01 6.262880214757891473e+00 3.844446910079568624e-04 1.996235369006171823e-04 1.106747658923268318e-03 1.000000000000000000e+00
1.088178948190960546e+04 1.189530968666076660e+00 3.130556821823120117e+00 8.280375480651855469e+00 6.579393148422241211e-01 3.554915189743041992e+00 2.718838751316070557e-01 4.593547435719878891e+00 3.858301206491887569e-04 2.024059795076027513e-04 1.004172721877694130e-03 1.000000000000000000e+00
1.072243531653476384e+04 0.000000000000000000e+00 9.361818432807922363e-01 4.288933753967285156e+00 0.000000000000000000e+00 nan 1.872363686561584473e-01 1.994711402007163459e+00 3.824040468316525221e-04 2.074135118164122105e-04 8.077821112237870693e-04 0.000000000000000000e+00
1.056389366835222427e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.762961423490196466e-04 2.094874653266742826e-04 6.058508297428488731e-04 0.000000000000000000e+00
1.040620167421893893e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.701808745972812176e-04 2.111121575580909848e-04 4.535588086582720280e-04 0.000000000000000000e+00
1.024939855116167018e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.653773746918886900e-04 2.124041347997263074e-04 3.545928630046546459e-04 0.000000000000000000e+00
1.009352572508517551e+04 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.635776811279356480e-04 2.126934268744662404e-04 2.959710836876183748e-04 0.000000000000000000e+00
9.938626967069500097e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.661690279841423035e-04 2.108702174155041575e-04 2.951755595859140158e-04 0.000000000000000000e+00
9.784748537494031552e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.717966901604086161e-04 2.111383510055020452e-04 3.770172479562461376e-04 0.000000000000000000e+00
9.631939338253330789e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.799053374677896500e-04 2.132497465936467052e-04 5.226396606303751469e-04 0.000000000000000000e+00
9.480251073212621122e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.898287541233003139e-04 2.164550824090838432e-04 7.044496596790850163e-04 0.000000000000000000e+00
9.329738416827223773e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 3.981783520430326462e-04 2.162765304092317820e-04 8.210182422772049904e-04 0.000000000000000000e+00
9.180459191169995393e+03 2.335479855537414551e-01 1.535027265548706055e+00 4.972676277160644531e+00 1.643160462379455566e+00 6.277812480926513672e+00 1.561999022960662842e-01 3.920535600820274524e+00 4.022049542982131243e-04 2.149735810235142708e-04 8.741974597796797752e-04 -1.000000000000000000e+00
9.032474550878652735e+03 2.350454181432723999e-01 1.874040722846984863e+00 6.070900917053222656e+00 1.993275046348571777e+00 7.615450382232666016e+00 1.970450580120086670e-01 3.794229031068426128e+00 4.024203808512538671e-04 2.155111287720501423e-04 8.846489945426583290e-04 -1.000000000000000000e+00
8.885849176131534477e+03 2.324975281953811646e-01 2.119163274765014648e+00 6.864968299865722656e+00 2.278694391250610352e+00 8.705915451049804688e+00 2.386756539344787598e-01 3.542145231158803309e+00 3.998164320364594460e-04 2.204075135523453355e-04 8.693603449501097202e-04 -1.000000000000000000e+00
8.740651472569245016e+03 2.507081627845764160e-01 3.095986366271972656e+00 8.188936233520507812e+00 3.087241172790527344e+00 9.630599021911621094e+00 2.663151919841766357e-01 4.637812254907605514e+00 3.998884058091789484e-04 2.337223559152334929e-04 8.387968991883099079e-04 -1.000000000000000000e+00
8.596953778125718600e+03 2.587327063083648682e-01 3.230012178421020508e+00 8.543436050415039062e+00 3.120993137359619141e+00 9.735887527465820312e+00 2.670620083808898926e-01 4.825053297531812113e+00 4.071816802024841309e-04 2.462997217662632465e-04 8.150162757374346256e-04 -1.000000000000000000e+00
8.454832575225293112e+03 2.782211005687713623e-01 2.452211380004882812e+00 7.943867683410644531e+00 2.203473567962646484e+00 8.418529510498046875e+00 2.554630637168884277e-01 3.829480417762712197e+00 4.209264880046248436e-04 2.576244296506047249e-04 8.624298498034477234e-04 -1.000000000000000000e+00
8.314368707196248579e+03 2.527481019496917725e-01 3.100979089736938477e+00 8.202141761779785156e+00 3.067262411117553711e+00 9.568275451660156250e+00 2.572662830352783203e-01 4.808681708854833481e+00 4.410177061799913645e-04 2.694190188776701689e-04 1.022636308334767818e-03 -1.000000000000000000e+00
8.175647597260852308e+03 2.664417922496795654e-01 2.493345499038696289e+00 8.077120780944824219e+00 2.339484214782714844e+00 8.938167572021484375e+00 2.562373578548431396e-01 3.881951279635960539e+00 4.684494051616638899e-04 2.904477005358785391e-04 1.362237497232854366e-03 -1.000000000000000000e+00
8.038759467754508478e+03 2.531545460224151611e-01 3.592947959899902344e+00 9.503407478332519531e+00 3.548176288604736328e+00 1.106847858428955078e+01 3.160174190998077393e-01 4.535758998884294790e+00 5.017208168283104897e-04 3.189757990185171366e-04 1.722773886285722256e-03 -1.000000000000000000e+00
7.903799556907345504e+03 2.541730403900146484e-01 4.876794338226318359e+00 1.117103862762451172e+01 4.796726703643798828e+00 1.295860862731933594e+01 3.410607576370239258e-01 5.704436557932523577e+00 5.366797558963298798e-04 3.458857245277613401e-04 1.987511990591883659e-03 -1.000000000000000000e+00
7.770868329837226156e+03 2.695017457008361816e-01 5.273701190948486328e+00 1.208021354675292969e+01 4.892084598541259766e+00 1.321622276306152344e+01 3.259689211845397949e-01 6.454303593199503197e+00 5.715197767131030560e-04 3.680747468024492264e-04 2.122765872627496719e-03 -1.000000000000000000e+00
7.640071679712563309e+03 2.722771167755126953e-01 4.585103034973144531e+00 1.212767505645751953e+01 4.209959983825683594e+00 1.313290214538574219e+01 3.494297266006469727e-01 5.234790635709839712e+00 6.041263695806264877e-04 3.830206114798784256e-04 2.111101290211081505e-03 -1.000000000000000000e+00
7.511521114236104950e+03 2.811100482940673828e-01 4.376151561737060547e+00 1.157499408721923828e+01 3.891849040985107422e+00 1.214056015014648438e+01 3.360401093959808350e-01 5.195308043911007090e+00 6.340926047414541245e-04 3.986460214946419001e-04 2.052921336144208908e-03 -1.000000000000000000e+00
7.385333921621660920e+03 2.964431643486022949e-01 3.988432645797729492e+00 1.054947185516357422e+01 3.363572835922241211e+00 1.049261093139648438e+01 3.596595525741577148e-01 4.424057149473286543e+00 6.619327468797564507e-04 4.165589343756437302e-04 2.038398990407586098e-03 -1.000000000000000000e+00
7.261633309629115502e+03 2.644526362419128418e-01 3.781936407089233398e+00 1.000328540802001953e+01 3.575249195098876953e+00 1.115293216705322266e+01 3.761203289031982422e-01 4.011413950894667124e+00 6.866884068585932255e-04 4.331150557845830917e-04 2.086163498461246490e-03 -1.000000000000000000e+00
7.140548509573452066e+03 3.504774868488311768e-01 3.535524368286132812e+00 9.351521492004394531e+00 2.521934032440185547e+00 9.635230064392089844e+00 3.562056720256805420e-01 3.959707171078447274e+00 7.070239516906440258e-04 4.430037806741893291e-04 2.207740442827343941e-03 -1.000000000000000000e+00
7.022214836880727489e+03 3.037863373756408691e-01 2.629611492156982422e+00 8.518550872802734375e+00 2.164030313491821289e+00 8.267833709716796875e+00 2.904635965824127197e-01 3.611685655600811007e+00 7.229558541439473629e-04 4.444561491254717112e-04 2.347196917980909348e-03 -1.000000000000000000e+00
6.906773698054364104e+03 3.391282856464385986e-01 2.333847045898437500e+00 7.560430049896240234e+00 1.720475077629089355e+00 6.573198795318603516e+00 2.653042972087860107e-01 3.509442826197976650e+00 7.436645100824534893e-04 4.533011233434081078e-04 2.459360286593437195e-03 -1.000000000000000000e+00
6.794372533151050447e+03 4.872601628303527832e-01 2.974451780319213867e+00 7.867475032806396484e+00 1.526110649108886719e+00 5.830615520477294922e+00 2.934231162071228027e-01 4.044107333885111011e+00 7.729548960924148560e-04 4.738844581879675388e-04 2.560534281656146049e-03 -1.000000000000000000e+00
6.685164681885819846e+03 5.784881711006164551e-01 3.375082254409790039e+00 8.927149772644042969e+00 1.458578824996948242e+00 5.572605133056640625e+00 3.162779510021209717e-01 4.257214285252596042e+00 8.138539851643145084e-04 5.092088831588625908e-04 2.667336491867899895e-03 1.000000000000000000e+00
6.579309160527601307e+03 1.298926949501037598e+00 3.699315547943115234e+00 9.784751892089843750e+00 7.119945287704467773e-01 3.846981048583984375e+00 3.178631365299224854e-01 4.642920839239797814e+00 8.679255843162536621e-04 5.559603450819849968e-04 2.805642317980527878e-03 1.000000000000000000e+00
6.476970336197864526e+03 1.608129143714904785e+00 3.731086015701293945e+00 9.868784904479980469e+00 5.800352096557617188e-01 3.133991003036499023e+00 2.815143764019012451e-01 5.287431436015703312e+00 9.209784911945462227e-04 5.939195398241281509e-04 2.929970389232039452e-03 1.000000000000000000e+00
6.378317485209950064e+03 2.085641622543334961e+00 4.762361526489257812e+00 9.757227897644042969e+00 5.708509087562561035e-01 3.084367275238037109e+00 2.526074349880218506e-01 7.521185461400858863e+00 9.684984688647091389e-04 6.212611333467066288e-04 3.023118479177355766e-03 1.000000000000000000e+00
6.283524221923772529e+03 1.722820997238159180e+00 4.990569114685058594e+00 9.333908081054687500e+00 7.241856455802917480e-01 3.912851095199584961e+00 2.043574452400207520e-01 9.742483425426550880e+00 1.008257502689957619e-03 6.386121385730803013e-04 3.071798244491219521e-03 1.000000000000000000e+00
6.192767786054410863e+03 1.332324028015136719e+00 4.169922828674316406e+00 8.543426513671875000e+00 7.824528217315673828e-01 4.227674484252929688e+00 2.030077576637268066e-01 8.194556412592538308e+00 1.040435628965497017e-03 6.546393269672989845e-04 3.049051389098167419e-03 1.000000000000000000e+00
6.106228177400139430e+03 9.362735748291015625e-01 2.667690992355346680e+00 7.056087493896484375e+00 7.123160958290100098e-01 3.848718643188476562e+00 2.021118253469467163e-01 5.265672733743782530e+00 1.070738770067691803e-03 6.718324148096144199e-04 2.963757608085870743e-03 1.000000000000000000e+00
6.024087130435136714e+03 0.000000000000000000e+00 1.833537220954895020e+00 5.939691066741943359e+00 0.000000000000000000e+00 nan 2.049692273139953613e-01 3.568708970191381002e+00 1.101209665648639202e-03 6.867437041364610195e-04 2.867946634069085121e-03 0.000000000000000000e+00
5.946526923597970381e+03 0.000000000000000000e+00 1.527316808700561523e+00 4.947698593139648438e+00 0.000000000000000000e+00 nan 2.029318064451217651e-01 3.002541894403403688e+00 1.133517129346728325e-03 7.001439807936549187e-04 2.806278876960277557e-03 0.000000000000000000e+00
5.873729024066779857e+03 0.000000000000000000e+00 8.899911642074584961e-01 4.077320098876953125e+00 0.000000000000000000e+00 nan 1.779982298612594604e-01 1.994711435404704858e+00 1.170917996205389500e-03 7.172162295319139957e-04 2.868143375962972641e-03 0.000000000000000000e+00
5.805872573506635490e+03 0.000000000000000000e+00 2.101598739624023438e+00 5.558763980865478516e+00 0.000000000000000000e+00 nan 1.512559652328491211e-01 5.543031591406625047e+00 1.220251549966633320e-03 7.503620581701397896e-04 3.202904015779495239e-03 0.000000000000000000e+00
5.743132727701065960e+03 0.000000000000000000e+00 2.398519754409790039e+00 7.769935607910156250e+00 0.000000000000000000e+00 nan 2.527186274528503418e-01 3.786309501821939261e+00 1.269470783881843090e-03 7.885594968684017658e-04 3.658370813354849815e-03 0.000000000000000000e+00
5.685678869930848123e+03 0.000000000000000000e+00 4.762474060058593750e+00 1.090917015075683594e+01 0.000000000000000000e+00 nan 3.572022616863250732e-01 5.318981612554503968e+00 1.306387595832347870e-03 8.221792522817850113e-04 4.081221297383308411e-03 0.000000000000000000e+00
5.633672726723638334e+03 2.098823785781860352e+00 5.564380168914794922e+00 1.274605846405029297e+01 6.627974510192871094e-01 3.581164121627807617e+00 4.088477492332458496e-01 5.429567651455880828e+00 1.313443644903600216e-03 8.376280893571674824e-04 4.248990677297115326e-03 1.000000000000000000e+00
5.587266421720589278e+03 0.000000000000000000e+00 5.247204780578613281e+00 1.201951980590820312e+01 0.000000000000000000e+00 nan 3.804528117179870605e-01 5.502211513287556421e+00 1.281999167986214161e-03 8.204981568269431591e-04 3.939696587622165680e-03 0.000000000000000000e+00
5.546600511824725800e+03 0.000000000000000000e+00 4.050852298736572266e+00 9.279092788696289062e+00 0.000000000000000000e+00 nan 2.920767068862915039e-01 5.532985738080446581e+00 1.259601209312677383e-03 8.016102365218102932e-04 3.608793253079056740e-03 0.000000000000000000e+00
5.511802055916605241e+03 0.000000000000000000e+00 4.390232563018798828e+00 8.211092948913574219e+00 0.000000000000000000e+00 nan 1.976966708898544312e-01 8.859276093521859963e+00 1.261689350940287113e-03 7.958586793392896652e-04 3.434630809351801872e-03 0.000000000000000000e+00
5.482982770735060512e+03 0.000000000000000000e+00 3.891491889953613281e+00 7.972971439361572266e+00 0.000000000000000000e+00 nan 2.099765837192535400e-01 7.393589424321236336e+00 1.300997100770473480e-03 8.168781641870737076e-04 3.575819777324795723e-03 0.000000000000000000e+00
5.460237331793909107e+03 0.000000000000000000e+00 3.347761392593383789e+00 8.854885101318359375e+00 0.000000000000000000e+00 nan 2.712354362010955811e-01 4.924001018845066469e+00 1.372676226310431957e-03 8.713852730579674244e-04 4.081110935658216476e-03 0.000000000000000000e+00
5.443641875574042388e+03 1.391077280044555664e+00 3.609438180923461914e+00 9.547024726867675781e+00 6.486768126487731934e-01 3.504868745803833008e+00 2.958285510540008545e-01 4.867540653987632915e+00 1.433269237168133259e-03 9.224653476849198341e-04 4.520269110798835754e-03 1.000000000000000000e+00
5.433252756303560091e+03 1.561096191406250000e+00 4.595280170440673828e+00 9.414908409118652344e+00 7.359060049057006836e-01 3.976177215576171875e+00 2.708868086338043213e-01 6.767592558400840730e+00 1.475920085795223713e-03 9.578563040122389793e-04 4.797421861439943314e-03 1.000000000000000000e+00
5.429105603397407322e+03 1.100182175636291504e+00 5.859964847564697266e+00 1.014694023132324219e+01 1.331589698791503906e+00 5.087434291839599609e+00 2.175670862197875977e-01 1.074513512121060010e+01 1.498271478340029716e-03 9.710916783660650253e-04 4.875992890447378159e-03 1.000000000000000000e+00
5.431214715544843784e+03 3.933557868003845215e-01 5.316215991973876953e+00 1.089197635650634766e+01 3.378757953643798828e+00 8.164234161376953125e+00 3.053414225578308105e-01 6.945874926429078222e+00 1.512510702013969421e-03 9.683290845714509487e-04 4.905705340206623077e-03 -1.000000000000000000e+00
5.439572815410660041e+03 4.122698009014129639e-01 6.981121063232421875e+00 1.305685615539550781e+01 4.233345031738281250e+00 1.022920894622802734e+01 4.091678559780120850e-01 6.806654814238587647e+00 1.524729188531637192e-03 9.747458389028906822e-04 5.115625448524951935e-03 -1.000000000000000000e+00
5.454151174688828178e+03 3.989443182945251465e-01 8.105664253234863281e+00 1.516009998321533203e+01 5.079445838928222656e+00 1.227367782592773438e+01 4.949786961078643799e-01 6.532992645504111628e+00 1.522999606095254421e-03 9.788285242393612862e-04 5.389651283621788025e-03 -1.000000000000000000e+00
5.474900104394784648e+03 3.595814704895019531e-01 9.104345321655273438e+00 1.702794265747070312e+01 6.329821109771728516e+00 1.396237087249755859e+01 5.533412098884582520e-01 6.563957679774881981e+00 1.501636696048080921e-03 9.721574024297297001e-04 5.642741452902555466e-03 -1.000000000000000000e+00
5.501749791168469528e+03 3.585555553436279297e-01 9.782563209533691406e+00 1.829642105102539062e+01 6.820814132690429688e+00 1.504540729522705078e+01 5.807914137840270996e-01 6.719586382235633870e+00 1.454884069971740246e-03 9.384818258695304394e-04 5.710490513592958450e-03 -1.000000000000000000e+00
5.534611447122409118e+03 3.560502529144287109e-01 1.057071876525878906e+01 1.830394172668457031e+01 7.422209739685058594e+00 1.515750122070312500e+01 5.771361589431762695e-01 7.306952760361991039e+00 1.408428302966058254e-03 8.990670903585851192e-04 5.594056565314531326e-03 -1.000000000000000000e+00
5.573378730310639185e+03 4.032324254512786865e-01 1.032153224945068359e+01 1.787245750427246094e+01 6.399244785308837891e+00 1.411550617218017578e+01 5.429762601852416992e-01 7.583564724225682951e+00 1.378394430503249168e-03 8.706394582986831665e-04 5.365653429180383682e-03 -1.000000000000000000e+00
5.617929384341075092e+03 4.522207081317901611e-01 9.219874382019042969e+00 1.724401855468750000e+01 5.096999168395996094e+00 1.231609249114990234e+01 4.867551624774932861e-01 7.556566410628465569e+00 1.367958844639360905e-03 8.560632122680544853e-04 5.057683680206537247e-03 -1.000000000000000000e+00
5.668127041495648882e+03 5.867141485214233398e-01 8.535248756408691406e+00 1.596355628967285156e+01 3.636885643005371094e+00 9.825237274169921875e+00 4.148326218128204346e-01 8.208302393854653545e+00 1.377566833980381489e-03 8.549611666239798069e-04 4.709932021796703339e-03 1.000000000000000000e+00
5.723823131882563757e+03 1.145949363708496094e+00 7.233592033386230469e+00 1.482033729553222656e+01 1.578078508377075195e+00 6.029162406921386719e+00 3.646034300327301025e-01 7.914861637570675512e+00 1.386770862154662609e-03 8.511803462170064449e-04 4.356020130217075348e-03 1.000000000000000000e+00
5.784858842462946996e+03 2.537972211837768555e+00 6.099658966064453125e+00 1.249711132049560547e+01 6.008397936820983887e-01 3.246400356292724609e+00 3.310764729976654053e-01 7.349999338702504659e+00 1.381900161504745483e-03 8.363433298654854298e-04 3.945407457649707794e-03 1.000000000000000000e+00
5.851067074073988806e+03 0.000000000000000000e+00 4.863334178924560547e+00 9.964102745056152344e+00 0.000000000000000000e+00 nan 2.637743055820465088e-01 7.355491367565750949e+00 1.362508512102067471e-03 8.125344756990671158e-04 3.497318597510457039e-03 0.000000000000000000e+00
5.922274350254610908e+03 0.000000000000000000e+00 3.405370712280273438e+00 7.800518989562988281e+00 0.000000000000000000e+00 nan 2.256536781787872314e-01 6.020492856726032294e+00 1.329843653365969658e-03 7.833859999664127827e-04 3.041442483663558960e-03 0.000000000000000000e+00
5.998302639135216850e+03 0.000000000000000000e+00 9.439417719841003418e-01 4.324484348297119141e+00 0.000000000000000000e+00 nan 1.887883543968200684e-01 1.994711402007163459e+00 1.298566232435405254e-03 7.651369669474661350e-04 2.721203258261084557e-03 0.000000000000000000e+00
6.078971057541302798e+03 0.000000000000000000e+00 8.313908576965332031e-01 3.808854103088378906e+00 0.000000000000000000e+00 nan 1.662781685590744019e-01 1.994711437758719397e+00 1.282210694625973701e-03 7.599962409585714340e-04 2.500966424122452736e-03 0.000000000000000000e+00
6.164097434644521854e+03 0.000000000000000000e+00 1.337745666503906250e+00 4.333588600158691406e+00 0.000000000000000000e+00 nan 1.674943268299102783e-01 3.186276913928886678e+00 1.284103607758879662e-03 7.672228384763002396e-04 2.371327485889196396e-03 0.000000000000000000e+00
6.253499719885844570e+03 0.000000000000000000e+00 2.925624132156372070e+00 6.701586723327636719e+00 0.000000000000000000e+00 nan 1.924594938755035400e-01 6.064419787131543060e+00 1.306849648244678974e-03 7.859410252422094345e-04 2.333478536456823349e-03 0.000000000000000000e+00
6.346997227662970545e+03 0.000000000000000000e+00 5.543860435485839844e+00 1.036873435974121094e+01 0.000000000000000000e+00 nan 2.368584126234054565e-01 9.337562891956368460e+00 1.356260734610259533e-03 8.154070819728076458e-04 2.489300677552819252e-03 0.000000000000000000e+00
6.444411716178194183e+03 0.000000000000000000e+00 1.076638412475585938e+01 1.743869590759277344e+01 0.000000000000000000e+00 nan 3.789105415344238281e-01 1.133556701012941481e+01 1.425942638888955116e-03 8.557605324313044548e-04 2.950999187305569649e-03 0.000000000000000000e+00
6.545568304333110973e+03 9.131695032119750977e-01 1.760999679565429688e+01 2.852353858947753906e+01 4.821119308471679688e+00 1.164947223663330078e+01 5.924108028411865234e-01 1.185895369535253074e+01 1.516258111223578453e-03 9.142845519818365574e-04 3.727525472640991211e-03 1.000000000000000000e+00
6.650296232907013291e+03 6.631051898002624512e-01 2.660670661926269531e+01 4.063113784790039062e+01 1.003110313415527344e+01 2.048533439636230469e+01 8.363209962844848633e-01 1.269194515002931567e+01 1.628762925975024700e-03 9.960429742932319641e-04 4.806834738701581955e-03 1.000000000000000000e+00
6.758429480611548570e+03 5.720742940902709961e-01 3.375982666015625000e+01 5.155467605590820312e+01 1.475325202941894531e+01 2.818292999267578125e+01 1.130237221717834473e+00 1.191627914473531824e+01 1.769854105077683926e-03 1.110219163820147514e-03 6.118217483162879944e-03 1.000000000000000000e+00
6.869807246504577961e+03 5.290571451187133789e-01 3.706477737426757812e+01 5.660166931152343750e+01 1.751454353332519531e+01 3.154430389404296875e+01 1.329816937446594238e+00 1.111935514722346774e+01 1.924575190059840679e-03 1.236231299117207527e-03 7.364825811237096786e-03 1.000000000000000000e+00
6.984274312009004461e+03 5.344982147216796875e-01 3.657886123657226562e+01 5.299309539794921875e+01 1.710897254943847656e+01 3.268302917480468750e+01 1.319581389427185059e+00 1.105869970062271079e+01 2.073399024084210396e-03 1.354842679575085640e-03 8.456761017441749573e-03 1.000000000000000000e+00
7.101681295913508620e+03 5.197681784629821777e-01 3.203602600097656250e+01 4.892225646972656250e+01 1.540880584716796875e+01 2.943522453308105469e+01 1.148291110992431641e+00 1.113003936500333779e+01 2.201722236350178719e-03 1.455607474781572819e-03 9.340385906398296356e-03 1.000000000000000000e+00
7.221884815956575949e+03 5.113122463226318359e-01 2.750612831115722656e+01 4.200464630126953125e+01 1.344879245758056641e+01 2.422174453735351562e+01 9.380655884742736816e-01 1.169785747211471794e+01 2.284645568579435349e-03 1.523653278127312660e-03 9.934487752616405487e-03 1.000000000000000000e+00
7.344747569832666159e+03 5.711864829063415527e-01 2.448001861572265625e+01 3.546507263183593750e+01 1.071454715728759766e+01 2.046784782409667969e+01 9.195157289505004883e-01 1.062093245753673543e+01 2.260845853015780449e-03 1.522071892395615578e-03 9.996223263442516327e-03 1.000000000000000000e+00
7.470138348006638807e+03 6.440424323081970215e-01 2.083619117736816406e+01 3.181897544860839844e+01 8.088050842285156250e+00 1.784068870544433594e+01 9.624506235122680664e-01 8.636741896269874985e+00 2.136690076440572739e-03 1.447469578124582767e-03 9.505865164101123810e-03 1.000000000000000000e+00
7.597931989504982994e+03 6.054378747940063477e-01 1.581791877746582031e+01 2.958440208435058594e+01 6.531602859497070312e+00 1.578258514404296875e+01 8.735995888710021973e-01 7.223488505119559200e+00 1.923938863910734653e-03 1.303449622355401516e-03 8.456580340862274170e-03 1.000000000000000000e+00
7.728009290997270000e+03 5.904899239540100098e-01 1.150177097320556641e+01 2.151187133789062500e+01 4.869588375091552734e+00 1.315544795989990234e+01 6.586728096008300781e-01 6.966346073229273017e+00 1.640610047616064548e-03 1.097452593967318535e-03 6.856855936348438263e-03 1.000000000000000000e+00
7.860256878291661451e+03 4.895183444023132324e-01 6.914786338806152344e+00 1.416716194152832031e+01 3.531423568725585938e+00 9.540326118469238281e+00 4.207462966442108154e-01 6.556446610449225609e+00 1.362088602036237717e-03 8.840668597258627415e-04 5.057680420577526093e-03 -1.000000000000000000e+00
7.994567048404516754e+03 4.633611440658569336e-01 2.460297346115112305e+00 7.970062255859375000e+00 1.327418923377990723e+00 5.071499347686767578e+00 2.486883997917175293e-01 3.946772887463989132e+00 1.135815749876201153e-03 7.128295837901532650e-04 3.556421957910060883e-03 -1.000000000000000000e+00
8.130837588960138419e+03 0.000000000000000000e+00 1.502270936965942383e+00 4.866563320159912109e+00 0.000000000000000000e+00 nan 1.505929827690124512e-01 3.979729880862099112e+00 9.638609481044113636e-04 5.876127397641539574e-04 2.408780157566070557e-03 0.000000000000000000e+00
8.268971581400297509e+03 0.000000000000000000e+00 5.482145547866821289e-01 2.511537551879882812e+00 0.000000000000000000e+00 nan 1.096429079771041870e-01 1.994711456225930268e+00 8.457032381556928158e-04 5.092945648357272148e-04 1.644237781874835491e-03 0.000000000000000000e+00
8.408877192586000092e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.787838694639503956e-04 4.696612304542213678e-04 1.226151594892144203e-03 0.000000000000000000e+00
8.550467459566329126e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.432561251334846020e-04 4.475720925256609917e-04 1.000150688923895359e-03 0.000000000000000000e+00
8.693660070771256869e+03 0.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00 nan 0.000000000000000000e+00 0.000000000000000000e+00 7.524940883740782738e-04 4.503777890931814909e-04 9.228294948115944862e-04 0.000000000000000000e+00
