# distance(pc) r21 r21err co21(Jy/b.km/s) peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b)
6.348555974075663471e+03 8.955221772193908691e-01 9.527101508116843365e-02 4.330091476440429688e+01 1.428223371505737305e+00 1.209514283565280834e+01 6.908569019287824631e-03 4.344054497778415680e-03 2.653575129806995392e-02
6.112222553886166679e+03 9.993896484375000000e-01 1.225893352494613620e-01 3.439683532714843750e+01 1.065208673477172852e+00 1.288231335857520676e+01 6.782327778637409210e-03 4.160958807915449142e-03 2.269545197486877441e-02
5.875907482679517670e+03 9.809190630912780762e-01 1.439246003469783486e-01 2.825737380981445312e+01 7.459696531295776367e-01 1.511195676466067539e+01 6.680265069007873535e-03 4.043984226882457733e-03 1.986047998070716858e-02
5.639613066798174259e+03 1.091837763786315918e+00 1.996758189409451600e-01 2.508132171630859375e+01 7.625626325607299805e-01 1.312154471480643458e+01 6.647454109042882919e-03 3.999831620603799820e-03 1.792421005666255951e-02
5.403342015837598410e+03 2.097609758377075195e+00 5.432384288978793219e-01 2.377653884887695312e+01 8.170171380043029785e-01 1.160987473481158538e+01 6.733193993568420410e-03 4.042827524244785309e-03 1.675713062286376953e-02
5.167097534700529650e+03 2.537451267242431641e+00 7.749029030683973751e-01 2.428148841857910156e+01 8.359433412551879883e-01 1.158800110388319560e+01 6.998362485319375992e-03 4.199167713522911072e-03 1.631544157862663269e-02
4.930883442102298432e+03 0.000000000000000000e+00 0.000000000000000000e+00 2.636329078674316406e+01 7.762929201126098633e-01 1.354827678168664740e+01 7.529921364039182663e-03 4.517199005931615829e-03 1.688692532479763031e-02
4.694704324776655994e+03 3.586214065551757812e+00 1.194032635818402577e+00 3.132191276550292969e+01 8.689867258071899414e-01 1.437954681482327501e+01 8.454868569970130920e-03 5.084564909338951111e-03 1.942108757793903351e-02
4.458565740594833187e+03 1.719341158866882324e+00 3.014665617922959728e-01 4.056071853637695312e+01 1.351593255996704102e+00 1.197208218954174974e+01 9.800691157579421997e-03 5.948750302195549011e-03 2.484823763370513916e-02
4.222474489654327044e+03 1.240525603294372559e+00 1.317404700192347788e-01 5.981246948242187500e+01 1.922588467597961426e+00 1.241124836329158931e+01 1.159132178872823715e-02 7.172080222517251968e-03 3.425257280468940735e-02
3.986438981431866523e+03 1.043007612228393555e+00 7.344077172920500385e-02 8.822167968750000000e+01 2.549099445343017578e+00 1.380697726001818282e+01 1.382297743111848831e-02 8.798318915069103241e-03 4.838613420724868774e-02
3.750469740174964500e+03 9.568272829055786133e-01 4.801703251832183106e-02 1.272651672363281250e+02 3.253767728805541992e+00 1.560389685577484187e+01 1.646346971392631531e-02 1.081082876771688461e-02 6.691521406173706055e-02
3.514580113137230001e+03 9.772021770477294922e-01 3.686393746792871601e-02 1.736253204345703125e+02 3.995167255401611328e+00 1.733756732611035289e+01 1.935308054089546204e-02 1.298488210886716843e-02 8.619476109743118286e-02
3.278787283441520231e+03 9.478346109390258789e-01 3.192550244406034549e-02 2.058100280761718750e+02 4.492861747741699219e+00 1.827483829687414385e+01 2.218383736908435822e-02 1.491557806730270386e-02 9.987968206405639648e-02
3.043113751657377179e+03 9.882364869117736816e-01 3.320104035545919791e-02 2.142912292480468750e+02 4.405855655670166016e+00 1.940368417567650283e+01 2.472074888646602631e-02 1.631891727447509766e-02 1.030997186899185181e-01
2.807589559837063462e+03 9.707043766975402832e-01 4.042854522941236040e-02 2.064436340332031250e+02 3.680937767028808594e+00 2.237448697809519516e+01 2.689972706139087677e-02 1.719578355550765991e-02 9.563325345516204834e-02
2.572255730207677971e+03 9.089725613594055176e-01 4.083702867269298209e-02 1.978621215820312500e+02 2.635527610778808594e+00 2.995057447555076990e+01 2.881686016917228699e-02 1.780110597610473633e-02 8.221665024757385254e-02
2.337169766929617708e+03 9.064057469367980957e-01 3.878909582866109373e-02 2.073582458496093750e+02 2.369678735733032227e+00 3.490936143025075467e+01 3.063343651592731476e-02 1.844074204564094543e-02 6.955354660749435425e-02
2.102414818476301662e+03 8.991545438766479492e-01 3.392048751905361870e-02 2.334154968261718750e+02 3.175579547882080078e+00 2.932356414972232272e+01 3.250410407781600952e-02 1.925153099000453949e-02 6.053491309285163879e-02
1.868115678691615130e+03 9.122826457023620605e-01 2.944160831949358889e-02 2.643104553222656250e+02 3.732093811035156250e+00 2.825347408696537599e+01 3.465798497200012207e-02 2.032085880637168884e-02 5.481217056512832642e-02
1.634468377966618391e+03 8.190907239913940430e-01 2.395213220704824411e-02 2.877289428710937500e+02 3.885601997375488281e+00 2.954168766745029728e+01 3.748861700296401978e-02 2.181589417159557343e-02 5.126050114631652832e-02
1.401798893179752213e+03 7.917520403861999512e-01 2.177144464918010294e-02 2.972958068847656250e+02 3.667552471160888672e+00 3.233869674258559002e+01 4.166011139750480652e-02 2.408374100923538208e-02 4.972060024738311768e-02
1.170690378911132257e+03 7.724436521530151367e-01 2.165164010333096162e-02 2.962299194335937500e+02 3.252604007720947266e+00 3.633354669103314905e+01 4.795727878808975220e-02 2.758219838142395020e-02 5.137809365987777710e-02
9.422920762912177679e+02 8.100454211235046387e-01 2.402559490257757946e-02 3.044377441406250000e+02 2.893798112869262695e+00 4.197013169218826789e+01 5.694022029638290405e-02 3.268874809145927429e-02 5.794019252061843872e-02
7.191907380618986281e+02 8.605269789695739746e-01 2.639434567268073364e-02 3.429216613769531250e+02 2.625159263610839844e+00 5.211339040839620651e+01 6.883604079484939575e-02 3.963398188352584839e-02 7.102632522583007812e-02
5.084081479584410204e+02 9.445926547050476074e-01 2.739166959786087582e-02 4.190053710937500000e+02 2.531788110733032227e+00 6.602407110450937466e+01 8.246804028749465942e-02 4.783397167921066284e-02 9.014741331338882446e-02
3.341331147537923130e+02 9.144954085350036621e-01 2.422795818333086521e-02 5.074558105468750000e+02 2.664622783660888672e+00 7.597532360073515179e+01 9.386963397264480591e-02 5.497126281261444092e-02 1.099130883812904358e-01
2.770082994225781476e+02 8.818462491035461426e-01 2.136347257305728706e-02 5.662133178710937500e+02 2.574377775192260742e+00 8.774408884425895394e+01 9.758167713880538940e-02 5.760435387492179871e-02 1.202768012881278992e-01
3.921030777854425651e+02 8.802082538604736328e-01 2.100737933960035095e-02 5.535010375976562500e+02 2.855322122573852539e+00 7.733452012227624550e+01 9.160629659891128540e-02 5.430582910776138306e-02 1.157868430018424988e-01
5.853875771014681959e+02 8.586502671241760254e-01 2.229454363840320877e-02 4.777055969238281250e+02 3.058748722076416016e+00 6.230552997761366640e+01 7.812637835741043091e-02 4.631836339831352234e-02 9.896378964185714722e-02
8.022063161057951675e+02 8.837836384773254395e-01 2.548184665499076892e-02 3.744472351074218750e+02 2.976319551467895508e+00 5.019045545364641470e+01 6.207876279950141907e-02 3.670888766646385193e-02 7.825839519500732422e-02
1.027771325947922833e+03 8.608044385910034180e-01 2.873596876345271486e-02 2.761141967773437500e+02 2.593294620513916016e+00 4.247632584520388122e+01 4.819906502962112427e-02 2.845713309943675995e-02 6.234552338719367981e-02
1.257384344733548915e+03 8.125110268592834473e-01 3.328728008463516935e-02 2.038040313720703125e+02 2.089156150817871094e+00 3.891812730166141421e+01 3.809764608740806580e-02 2.255488745868206024e-02 5.375148355960845947e-02
1.489174083163096384e+03 7.794103622436523438e-01 3.987826643382544334e-02 1.559308013916015625e+02 1.879432678222656250e+00 3.309902515413149615e+01 3.101926855742931366e-02 1.850071176886558533e-02 5.022529140114784241e-02
1.722261907443960354e+03 8.724197149276733398e-01 5.318585693600384051e-02 1.268631439208984375e+02 1.822631239891052246e+00 2.776813588344050387e+01 2.595796808600425720e-02 1.564248465001583099e-02 4.888817667961120605e-02
1.956183855053774323e+03 9.154453873634338379e-01 6.097497706179166171e-02 1.076630706787109375e+02 1.668534517288208008e+00 2.574196127592997740e+01 2.217670530080795288e-02 1.349902991205453873e-02 4.747711122035980225e-02
2.190672737236165176e+03 8.158403038978576660e-01 6.070032233418428541e-02 9.173346710205078125e+01 1.351302385330200195e+00 2.708228665331584395e+01 1.936747506260871887e-02 1.185955945402383804e-02 4.483610764145851135e-02
2.425564136341379708e+03 9.248198866844177246e-01 8.583975989916148297e-02 7.767155456542968750e+01 1.195484995841979980e+00 2.591957842083418484e+01 1.728255674242973328e-02 1.059970818459987640e-02 4.141482338309288025e-02
2.660751452027502182e+03 1.280775427818298340e+00 1.659148224136218763e-01 6.475370788574218750e+01 1.123182773590087891e+00 2.299981133597240301e+01 1.575523614883422852e-02 9.659065864980220795e-03 3.817070275545120239e-02
2.896162594313231239e+03 2.734424829483032227e+00 5.594514672325077154e-01 5.505937957763671875e+01 1.029420971870422363e+00 2.133773747224119788e+01 1.460842508822679520e-02 8.957689628005027771e-03 3.570315986871719360e-02
3.131747089183320895e+03 5.427154064178466797e+00 1.711065053711019246e+00 4.997970199584960938e+01 9.457824230194091797e-01 2.108203303710487475e+01 1.365771796554327011e-02 8.391370996832847595e-03 3.407991304993629456e-02
3.367468554365204909e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.977966308593750000e+01 8.652045130729675293e-01 2.295320009206203693e+01 1.279562991112470627e-02 7.898083887994289398e-03 3.344307467341423035e-02
3.603300109120836169e+03 2.595119237899780273e+00 5.020776607603724129e-01 5.529993820190429688e+01 1.129376649856567383e+00 1.953421248361018314e+01 1.202956680208444595e-02 7.495783735066652298e-03 3.434592485427856445e-02
3.839221466331081956e+03 1.257267117500305176e+00 1.338492888419078319e-01 6.952579498291015625e+01 1.634828805923461914e+00 1.696616740340408924e+01 1.143138017505407333e-02 7.249083835631608963e-03 3.746764361858367920e-02
4.075217029786442254e+03 8.115953803062438965e-01 5.254883551499300171e-02 9.108721160888671875e+01 2.153391361236572266e+00 1.687502818521103976e+01 1.101915910840034485e-02 7.169266697019338608e-03 4.253645241260528564e-02
4.311274613771948680e+03 7.254078388214111328e-01 3.241717056384307155e-02 1.183542709350585938e+02 2.584155797958374023e+00 1.827154646766458512e+01 1.069563813507556915e-02 7.154301274567842484e-03 4.771285876631736755e-02
4.547384559944530338e+03 6.587578654289245605e-01 2.391753296223435299e-02 1.434526214599609375e+02 2.851896524429321289e+00 2.006710813122933956e+01 1.025997381657361984e-02 6.991106551140546799e-03 4.965995997190475464e-02
4.783539114925458307e+03 6.234480142593383789e-01 2.115000642186531249e-02 1.552194671630859375e+02 2.931194782257080078e+00 2.112572271469941754e+01 9.611363522708415985e-03 6.570998113602399826e-03 4.704586043953895569e-02
5.019731983046482128e+03 6.207109093666076660e-01 2.164860119113054190e-02 1.499351654052734375e+02 2.564102172851562500e+00 2.332803951124320108e+01 8.804832585155963898e-03 5.942853633314371109e-03 4.079878330230712891e-02
5.255957999374175415e+03 6.510788202285766602e-01 2.710677692936852914e-02 1.314096984863281250e+02 2.549819231033325195e+00 2.056023585631011130e+01 7.978318259119987488e-03 5.249084439128637314e-03 3.315860405564308167e-02
5.492212886921050995e+03 7.772977948188781738e-01 4.525163495538134240e-02 1.044140090942382812e+02 2.172230005264282227e+00 1.917622111515001393e+01 7.250698283314704895e-03 4.623332526534795761e-03 2.616600506007671356e-02
5.728493073793328222e+03 1.555669665336608887e+00 1.600582270569851639e-01 7.673212432861328125e+01 1.614309668540954590e+00 1.896271158889278752e+01 6.683534011244773865e-03 4.142964258790016174e-03 2.099891565740108490e-02
5.964795553712497167e+03 0.000000000000000000e+00 0.000000000000000000e+00 5.486544799804687500e+01 9.856328368186950684e-01 2.220720142627849469e+01 6.234992295503616333e-03 3.777371952310204506e-03 1.737198047339916229e-02
6.201117778373159126e+03 0.000000000000000000e+00 0.000000000000000000e+00 4.052186584472656250e+01 8.761220574378967285e-01 1.845163630909047470e+01 5.876632872968912125e-03 3.500438993796706200e-03 1.497841812670230865e-02
6.437457573504834727e+03 0.000000000000000000e+00 0.000000000000000000e+00 3.108500671386718750e+01 7.942275404930114746e-01 1.561406880580608814e+01 5.584639031440019608e-03 3.291270462796092033e-03 1.349662709981203079e-02
6.673813072661415390e+03 0.000000000000000000e+00 0.000000000000000000e+00 2.239995384216308594e+01 6.955370903015136719e-01 1.284804044426375036e+01 5.332118831574916840e-03 3.128588199615478516e-03 1.256937067955732346e-02
6.910182664653006213e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.653653144836425781e+01 6.265239119529724121e-01 1.052972031885613191e+01 5.083437077701091766e-03 2.983714919537305832e-03 1.182000804692506790e-02
7.146564951370271956e+03 0.000000000000000000e+00 0.000000000000000000e+00 9.691363334655761719e+00 4.520066082477569580e-01 8.553624036414934295e+00 4.811289720237255096e-03 2.827686956152319908e-03 1.100222952663898468e-02
7.382958713694342805e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.511639010161161423e-03 2.650196431204676628e-03 1.009058579802513123e-02
7.619362883752239213e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.198099952191114426e-03 2.455717185512185097e-03 9.105466306209564209e-03
7.855776522171407123e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.891849657520651817e-03 2.257758984342217445e-03 8.032383397221565247e-03
8.092198799330762085e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.611739259213209152e-03 2.071838593110442162e-03 6.879645865410566330e-03
8.328628979791472375e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.359360154718160629e-03 1.904142205603420734e-03 5.765464622527360916e-03
8.565066409304417903e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.131947014480829239e-03 1.756416750140488148e-03 4.819650668650865555e-03
8.801510503885276194e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.926410641521215439e-03 1.628963043913245201e-03 4.116450436413288116e-03
9.037960740686445206e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.742608776316046715e-03 1.522039761766791344e-03 3.652016399428248405e-03
9.274416650150671558e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.581335138529539108e-03 1.432627439498901367e-03 3.350135870277881622e-03
9.510877809413264913e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.437600400298833847e-03 1.352062448859214783e-03 3.112224396318197250e-03
9.747343836648786237e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.307799644768238068e-03 1.276244758628308773e-03 2.906944369897246361e-03
9.914271592061835690e+03 8.752382993698120117e-01 1.659134256805812613e-01 1.945215988159179688e+01 5.166942477226257324e-01 1.501911247531714366e+01 4.115642514079809189e-03 2.405839506536722183e-03 8.496595546603202820e-03
9.677733289245885317e+03 7.842293381690979004e-01 1.060188926238896656e-01 2.992965316772460938e+01 7.741498351097106934e-01 1.542363447595888637e+01 4.174734000116586685e-03 2.429973101243376732e-03 8.275394327938556671e-03
9.441196143438104627e+03 6.177603006362915039e-01 6.588827212337770856e-02 3.854336547851562500e+01 1.031989693641662598e+00 1.489993380077697260e+01 4.271838814020156860e-03 2.490120707079768181e-03 8.699950762093067169e-03
